Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Uo Units,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Properties,Value
CHEMBL1234521,TIAMULIN,2.0,493.75,0.0,4.97,2,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',16.08,mm,UO_0000016,0.0,CHEMBL3292786,Antibacterial activity against Streptococcus agalactiae at 320 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,16.08
CHEMBL1234521,TIAMULIN,2.0,493.75,0.0,4.97,2,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,IZ,'=',14.6,mm,UO_0000016,0.0,CHEMBL3292787,Antibacterial activity against Streptococcus agalactiae at 160 ug/ml after 24 hrs by Oxford cup assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL3286209,1.0,Scientific Literature,J Med Chem,2014.0,nan,14.6
CHEMBL1234521,TIAMULIN,2.0,493.75,0.0,4.97,Tiamulin,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',200.0,nM,UO_0000065,0.0,CHEMBL4709408,Antibacterial activity against Streptococcus agalactiae measured after 18 to 24 hrs by microtiter dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL4706538,1.0,Scientific Literature,Eur J Med Chem,2020.0,Time_Lower = 18.0 hrs | Time_Upper = 24.0 hrs,0.2
CHEMBL1234521,TIAMULIN,2.0,493.75,0.0,4.97,2,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.1221,ug.mL-1,UO_0000274,0.0,CHEMBL5123246,Antibacterial activity against Streptococcus agalactiae assessed as inhibition of bacterial growth incubated for 24 hrs by microbroth two-fold dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5120839,1.0,Scientific Literature,Eur J Med Chem,2022.0,TIME = 24.0 hr,0.1221
CHEMBL1234521,TIAMULIN,2.0,493.75,0.0,4.97,Tiamulin,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,MIC,'=',0.125,ug.mL-1,UO_0000274,0.0,CHEMBL5637796,Antibacterial activity against Streptococcus agalactiae assessed as bacterial growth inhibition incubated for 18 to 24 hrs by NCCLS based assay,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL5634148,1.0,Scientific Literature,Eur J Med Chem,2023.0,TIME_Lower = 18.0 hrs | TIME_Upper = 24.0 hrs,0.125
CHEMBL125,MILTEFOSINE,4.0,407.58,1.0,5.68,miltefosine,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,MIC,'=',20000.0,nM,UO_0000065,0.0,CHEMBL951962,Antimicrobial activity against Streptococcus agalactiae CECT 183,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1145500,1.0,Scientific Literature,Antimicrob Agents Chemother,2007.0,nan,20.0
CHEMBL1255979,nan,,1141.38,,,GS-1,CC(C)[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1255980,nan,,1155.41,,,GS-2,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1255981,nan,,1155.41,,,GS-11,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(N)=O)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1255982,nan,,1197.49,,,GS-5,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1255983,nan,,1183.46,,,GS-6,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,MIC,'=',10.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,10.0
CHEMBL1255984,nan,,1169.44,,,GS-8,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1255985,nan,,1169.44,,,GS-9,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1255986,nan,,1169.44,,,GS-12,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1255987,nan,,1201.43,,,GS-17,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(O)cc2)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1255988,nan,,1247.51,,,GS-18,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1255989,nan,,1141.38,,,GS-19,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](c2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](c2ccccc2)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1255990,nan,,1181.49,,,GS-20,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2cccs2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2cccs2)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1255991,nan,,1205.42,,,GS-21,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(F)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(F)cc2)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1255992,nan,,1421.23,,,GS-22,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(I)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(I)cc2)NC1=O,MIC,'>',100.0,ug.mL-1,UO_0000274,0.0,CHEMBL1260305,Antimicrobial activity against Streptococcus agalactiae COH1 by broth microdilution assay,F,BAO_0000019,assay format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255543,1.0,Scientific Literature,Bioorg Med Chem Lett,2010.0,nan,100.0
CHEMBL1257051,TEDIZOLID,3.0,370.34,0.0,1.4,TR-700,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,MIC,'=',0.06,ug.mL-1,UO_0000274,0.0,CHEMBL1652826,Antibacterial activity against Streptococcus agalactiae by CLSI M7-A7 broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1649571,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,nan,0.06
CHEMBL1257051,TEDIZOLID,3.0,370.34,0.0,1.4,TR-700,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,MIC50,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL1652826,Antibacterial activity against Streptococcus agalactiae by CLSI M7-A7 broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1649571,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,nan,0.25
CHEMBL1257051,TEDIZOLID,3.0,370.34,0.0,1.4,TR-700,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,MIC90,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1652826,Antibacterial activity against Streptococcus agalactiae by CLSI M7-A7 broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1649571,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,nan,0.5
CHEMBL1257096,ACORAFLOXACIN,2.0,419.43,0.0,2.96,JNJ-Q2,COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC,'=',0.008,ug.mL-1,UO_0000274,0.0,CHEMBL1265237,Antibacterial activity against Streptococcus agalactiae by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255444,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,nan,0.008
CHEMBL1257096,ACORAFLOXACIN,2.0,419.43,0.0,2.96,JNJ-Q2,COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC50,'=',0.015,ug.mL-1,UO_0000274,0.0,CHEMBL1265237,Antibacterial activity against Streptococcus agalactiae by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255444,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,nan,0.015
CHEMBL1257096,ACORAFLOXACIN,2.0,419.43,0.0,2.96,JNJ-Q2,COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC90,'=',0.015,ug.mL-1,UO_0000274,0.0,CHEMBL1265237,Antibacterial activity against Streptococcus agalactiae by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255444,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,nan,0.015
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL1247534,Antibacterial activity against Streptococcus agalactiae by broth dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1240400,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,nan,1.0
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC50,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL1247534,Antibacterial activity against Streptococcus agalactiae by broth dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1240400,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,nan,1.0
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,LNZ,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC90,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL1247534,Antibacterial activity against Streptococcus agalactiae by broth dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1240400,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,nan,1.0
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1267816,Antibacterial activity against Streptococcus agalactiae clinical isolate by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255376,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.5
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC50,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL1267816,Antibacterial activity against Streptococcus agalactiae clinical isolate by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255376,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,1.0
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC90,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL1267816,Antibacterial activity against Streptococcus agalactiae clinical isolate by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1255376,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,1.0
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL1278920,Antibacterial activity against Streptococcus agalactiae MED 2038 by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275440,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,1.0
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,Activity,'=',100.0,%,UO_0000187,0.0,CHEMBL1278980,Antibacterial activity against Streptococcus agalactiae group B clinical isolate assessed as susceptibility level by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275440,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,100.0
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL1279001,Antibacterial activity against Streptococcus agalactiae group B clinical isolate by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275440,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.25
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC50,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL1279001,Antibacterial activity against Streptococcus agalactiae group B clinical isolate by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275440,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,1.0
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC90,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL1279001,Antibacterial activity against Streptococcus agalactiae group B clinical isolate by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275440,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,1.0
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1281973,Antibacterial activity against Streptococcus agalactiae obtained from complicated skin and skin structure infections by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275492,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,0.5
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC50,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL1281973,Antibacterial activity against Streptococcus agalactiae obtained from complicated skin and skin structure infections by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275492,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,1.0
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC90,'=',1.0,ug.mL-1,UO_0000274,0.0,CHEMBL1281973,Antibacterial activity against Streptococcus agalactiae obtained from complicated skin and skin structure infections by agar dilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1275492,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,nan,1.0
CHEMBL126,LINEZOLID,4.0,337.35,0.0,1.12,Linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,MIC,'=',0.5,ug.mL-1,UO_0000274,0.0,CHEMBL1634978,Antimicrobial activity against Streptococcus agalactiae clinical isolate after 18 to 22 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Streptococcus agalactiae,CHEMBL614622,Streptococcus agalactiae,Streptococcus agalactiae,ORGANISM,CHEMBL1629583,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,nan,0.5
