Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Uo Units,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Value
CHEMBL1440,TETRACYCLINE,4.0,444.44,1.0,-0.21,Tetracycline,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,Activity,'=',48.0,%,UO_0000187,0.0,CHEMBL1661858,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis assessed as percent susceptible isolates by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,48.0
CHEMBL1440,TETRACYCLINE,4.0,444.44,1.0,-0.21,tetracycline,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,Activity,'=',0.0,%,UO_0000187,0.0,CHEMBL1661859,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis assessed as percent intermediate isolates by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.0
CHEMBL1440,TETRACYCLINE,4.0,444.44,1.0,-0.21,TET,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,Activity,'=',52.0,%,UO_0000187,0.0,CHEMBL1662505,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis assessed as percent resistant isolates by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,52.0
CHEMBL154218,nan,,503.46,2.0,6.71,20i,Cc1cc(-c2cccc(S(=O)(=O)Nc3cc(NCC(C)C)c4n[nH]c(Cl)c4c3)c2)ccc1Cl,MIC,'=',7500.0,nM,UO_0000065,0.0,CHEMBL750219,Minimum inhibitory concentration against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1144886,1.0,Scientific Literature,J Med Chem,2003.0,7.5
CHEMBL154234,nan,,523.87,2.0,7.06,20c,CC(C)CNc1cc(NS(=O)(=O)c2cccc(-c3ccc(Cl)c(Cl)c3)c2)cc2c(Cl)[nH]nc12,MIC,'=',1875.0,nM,UO_0000065,0.0,CHEMBL750219,Minimum inhibitory concentration against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1144886,1.0,Scientific Literature,J Med Chem,2003.0,1.875
CHEMBL154614,nan,,455.97,1.0,5.15,20h,CC(C)CNc1cc(NS(=O)(=O)c2cccc(-c3ccncc3)c2)cc2c(Cl)[nH]nc12,MIC,'=',10000.0,nM,UO_0000065,0.0,CHEMBL750219,Minimum inhibitory concentration against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1144886,1.0,Scientific Literature,J Med Chem,2003.0,10.0
CHEMBL156734,nan,,489.43,1.0,6.41,20b,CC(C)CNc1cc(NS(=O)(=O)c2cccc(-c3ccc(Cl)cc3)c2)cc2c(Cl)[nH]nc12,MIC,'=',2500.0,nM,UO_0000065,0.0,CHEMBL750219,Minimum inhibitory concentration against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1144886,1.0,Scientific Literature,J Med Chem,2003.0,2.5
CHEMBL157262,nan,,502.56,2.0,6.43,21c,Cc1n[nH]c2c(NCC(C)C)cc(NS(=O)(=O)c3cccc(-c4cccc(C(F)(F)F)c4)c3)cc12,MIC,'=',20000.0,nM,UO_0000065,0.0,CHEMBL750219,Minimum inhibitory concentration against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1144886,1.0,Scientific Literature,J Med Chem,2003.0,20.0
CHEMBL157317,nan,,454.98,1.0,5.75,20o,CC(C)CNc1cc(NS(=O)(=O)c2cccc(-c3ccccc3)c2)cc2c(Cl)[nH]nc12,MIC,'=',2500.0,nM,UO_0000065,0.0,CHEMBL750219,Minimum inhibitory concentration against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1144886,1.0,Scientific Literature,J Med Chem,2003.0,2.5
CHEMBL161,CEFTRIAXONE,4.0,554.59,2.0,-1.2,Ceftriaxone,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,MIC,'=',0.015,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.015
CHEMBL161,CEFTRIAXONE,4.0,554.59,2.0,-1.2,Ceftriaxone,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,MIC50,'<=',0.015,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.015
CHEMBL161,CEFTRIAXONE,4.0,554.59,2.0,-1.2,Ceftriaxone,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,MIC90,'<=',0.015,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.015
CHEMBL161,CEFTRIAXONE,4.0,554.59,2.0,-1.2,Ceftriaxone,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,Activity,'=',100.0,%,UO_0000187,0.0,CHEMBL1658622,Antimicrobial activity against Neisseria meningitidis assessed as susceptible isolate by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,100.0
CHEMBL161,CEFTRIAXONE,4.0,554.59,2.0,-1.2,Ceftriaxone,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,MIC,'<',0.002,ug.mL-1,UO_0000274,0.0,CHEMBL1661857,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.002
CHEMBL161,CEFTRIAXONE,4.0,554.59,2.0,-1.2,Ceftriaxone,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,MIC50,'<',0.002,ug.mL-1,UO_0000274,0.0,CHEMBL1661857,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.002
CHEMBL161,CEFTRIAXONE,4.0,554.59,2.0,-1.2,Ceftriaxone,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,MIC90,'<',0.002,ug.mL-1,UO_0000274,0.0,CHEMBL1661857,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.002
CHEMBL161,CEFTRIAXONE,4.0,554.59,2.0,-1.2,ceftriaxone,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,Activity,'=',100.0,%,UO_0000187,0.0,CHEMBL1661858,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis assessed as percent susceptible isolates by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,100.0
CHEMBL161,CEFTRIAXONE,4.0,554.59,2.0,-1.2,Ceftriaxone,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,Activity,'=',0.0,%,UO_0000187,0.0,CHEMBL1661859,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis assessed as percent intermediate isolates by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.0
CHEMBL161,CEFTRIAXONE,4.0,554.59,2.0,-1.2,Ceftriaxone,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,Activity,'=',0.0,%,UO_0000187,0.0,CHEMBL1662505,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis assessed as percent resistant isolates by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.0
CHEMBL1730,CEFOTAXIME,4.0,455.47,1.0,-0.62,Cefotaxime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,MIC,'<=',0.012,ug.mL-1,UO_0000274,0.0,CHEMBL1051740,Antibacterial activity against penicillin-intermediate resistant Neisseria meningitidis clinical isolates harbouring altered penA gene after 24 hrs by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1152995,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,0.012
CHEMBL174,AMPICILLIN,4.0,349.41,0.0,0.32,SID855874,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,MIC,'>',0.064,ug.mL-1,UO_0000274,0.0,CHEMBL1051740,Antibacterial activity against penicillin-intermediate resistant Neisseria meningitidis clinical isolates harbouring altered penA gene after 24 hrs by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1152995,1.0,Scientific Literature,Antimicrob Agents Chemother,2008.0,0.064
CHEMBL174,AMPICILLIN,4.0,349.41,0.0,0.32,Ampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,MIC,'=',0.016,ug.mL-1,UO_0000274,0.0,CHEMBL1661857,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.016
CHEMBL174,AMPICILLIN,4.0,349.41,0.0,0.32,ampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,MIC50,'=',0.064,ug.mL-1,UO_0000274,0.0,CHEMBL1661857,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.064
CHEMBL174,AMPICILLIN,4.0,349.41,0.0,0.32,ampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,MIC90,'=',0.094,ug.mL-1,UO_0000274,0.0,CHEMBL1661857,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.094
CHEMBL174,AMPICILLIN,4.0,349.41,0.0,0.32,ampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Activity,'=',99.0,%,UO_0000187,0.0,CHEMBL1661858,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis assessed as percent susceptible isolates by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,99.0
CHEMBL174,AMPICILLIN,4.0,349.41,0.0,0.32,Ampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Activity,'=',1.0,%,UO_0000187,0.0,CHEMBL1661859,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis assessed as percent intermediate isolates by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,1.0
CHEMBL174,AMPICILLIN,4.0,349.41,0.0,0.32,ampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Activity,'=',0.0,%,UO_0000187,0.0,CHEMBL1662505,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis assessed as percent resistant isolates by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.0
CHEMBL1741,CLARITHROMYCIN,4.0,747.96,2.0,2.44,Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,MIC,'<=',0.015,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.015
CHEMBL1741,CLARITHROMYCIN,4.0,747.96,2.0,2.44,clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,MIC50,'=',0.03,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.03
CHEMBL1741,CLARITHROMYCIN,4.0,747.96,2.0,2.44,Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,MIC90,'=',0.12,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.12
CHEMBL175848,nan,,409.44,1.0,6.1,24c,O=C(Nc1ccccc1C(=O)O)c1ccc(-c2ccccc2)c(Oc2ccccc2)c1,MIC,'=',1.4,ug.mL-1,UO_0000274,0.0,CHEMBL836021,Minimum inhibitory concentration against Neisseria meningitides MC58 in presence of membrane permeablizing agent polymyxin B,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1140263,1.0,Scientific Literature,J Med Chem,2005.0,1.4
CHEMBL175848,nan,,409.44,1.0,6.1,21,O=C(Nc1ccccc1C(=O)O)c1ccc(-c2ccccc2)c(Oc2ccccc2)c1,#NAME?,'=',5.854,nan,nan,0.0,CHEMBL997783,Antibacterial activity against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1156671,1.0,Scientific Literature,Eur J Med Chem,2008.0,5.854
CHEMBL179596,nan,,477.44,1.0,7.12,24d,O=C(Nc1ccccc1C(=O)O)c1ccc(-c2ccc(C(F)(F)F)cc2)c(Oc2ccccc2)c1,MIC,'=',1.4,ug.mL-1,UO_0000274,0.0,CHEMBL836021,Minimum inhibitory concentration against Neisseria meningitides MC58 in presence of membrane permeablizing agent polymyxin B,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1140263,1.0,Scientific Literature,J Med Chem,2005.0,1.4
CHEMBL179596,nan,,477.44,1.0,7.12,22,O=C(Nc1ccccc1C(=O)O)c1ccc(-c2ccc(C(F)(F)F)cc2)c(Oc2ccccc2)c1,#NAME?,'=',5.854,nan,nan,0.0,CHEMBL997783,Antibacterial activity against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1156671,1.0,Scientific Literature,Eur J Med Chem,2008.0,5.854
CHEMBL179912,nan,,451.52,1.0,7.22,24j,CC(C)c1cccc(-c2ccc(C(=O)Nc3ccccc3C(=O)O)cc2Oc2ccccc2)c1,MIC,'=',1.4,ug.mL-1,UO_0000274,0.0,CHEMBL836021,Minimum inhibitory concentration against Neisseria meningitides MC58 in presence of membrane permeablizing agent polymyxin B,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1140263,1.0,Scientific Literature,J Med Chem,2005.0,1.4
CHEMBL179912,nan,,451.52,1.0,7.22,28,CC(C)c1cccc(-c2ccc(C(=O)Nc3ccccc3C(=O)O)cc2Oc2ccccc2)c1,#NAME?,'=',5.854,nan,nan,0.0,CHEMBL997783,Antibacterial activity against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1156671,1.0,Scientific Literature,Eur J Med Chem,2008.0,5.854
CHEMBL180271,nan,,445.42,1.0,6.37,24p,O=C(Nc1ccccc1C(=O)O)c1ccc(-c2ccc(F)cc2F)c(Oc2ccccc2)c1,MIC,'=',0.36,ug.mL-1,UO_0000274,0.0,CHEMBL836021,Minimum inhibitory concentration against Neisseria meningitides MC58 in presence of membrane permeablizing agent polymyxin B,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1140263,1.0,Scientific Literature,J Med Chem,2005.0,0.36
CHEMBL180271,nan,,445.42,1.0,6.37,34,O=C(Nc1ccccc1C(=O)O)c1ccc(-c2ccc(F)cc2F)c(Oc2ccccc2)c1,#NAME?,'=',6.444,nan,nan,0.0,CHEMBL997783,Antibacterial activity against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1156671,1.0,Scientific Literature,Eur J Med Chem,2008.0,6.444
CHEMBL180466,nan,,487.53,1.0,5.5,24i,CS(=O)(=O)c1ccc(-c2ccc(C(=O)Nc3ccccc3C(=O)O)cc2Oc2ccccc2)cc1,MIC,'=',5.6,ug.mL-1,UO_0000274,0.0,CHEMBL836021,Minimum inhibitory concentration against Neisseria meningitides MC58 in presence of membrane permeablizing agent polymyxin B,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1140263,1.0,Scientific Literature,J Med Chem,2005.0,5.6
CHEMBL180466,nan,,487.53,1.0,5.5,27,CS(=O)(=O)c1ccc(-c2ccc(C(=O)Nc3ccccc3C(=O)O)cc2Oc2ccccc2)cc1,#NAME?,'=',5.252,nan,nan,0.0,CHEMBL997783,Antibacterial activity against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1156671,1.0,Scientific Literature,Eur J Med Chem,2008.0,5.252
CHEMBL191827,nan,,428.24,0.0,4.9,31,O=C(Nc1cccc(O)c1C(=O)O)c1ccc(Br)c(Oc2ccccc2)c1,MIC,'=',2.8,ug.mL-1,UO_0000274,0.0,CHEMBL836021,Minimum inhibitory concentration against Neisseria meningitides MC58 in presence of membrane permeablizing agent polymyxin B,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1140263,1.0,Scientific Literature,J Med Chem,2005.0,2.8
CHEMBL2040589,MARCHANTIN A,,440.5,1.0,6.27,132,Oc1cc2cc(c1O)Oc1ccc(cc1)CCc1cccc(O)c1Oc1cccc(c1)CC2,MIC,'=',72.7,nM,UO_0000065,0.0,CHEMBL5263359,Antibacterial activity against Neisseria meningitidis assessed as inhibition of bacterial growth,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL5260825,1.0,Scientific Literature,J Nat Prod,2018.0,72.7
CHEMBL2114413,nan,,383.42,0.0,1.16,86b,COC(=O)[C@@H]1CSCc2c(O)cc(OC)c(C)c2C(=O)OCCC(=O)N1,MIC,'=',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL754487,Minimum inhibitory concentration against Neisseria meningitides 69480,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1149101,1.0,Scientific Literature,J Med Chem,2004.0,32.0
CHEMBL215303,GARENOXACIN,4.0,426.42,0.0,4.47,garenoxacin,C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,MIC50,'=',0.004,ug.mL-1,UO_0000274,0.0,CHEMBL917502,Antibacterial activity against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1147105,1.0,Scientific Literature,Antimicrob Agents Chemother,2007.0,0.004
CHEMBL215303,GARENOXACIN,4.0,426.42,0.0,4.47,garenoxacin,C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,MIC90,'=',0.004,ug.mL-1,UO_0000274,0.0,CHEMBL917502,Antibacterial activity against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1147105,1.0,Scientific Literature,Antimicrob Agents Chemother,2007.0,0.004
CHEMBL2178284,nan,,293.27,0.0,3.12,83,CCc1cc(O)c(Oc2ccc(C(N)=O)cc2F)cc1F,MIC90,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL2186865,Antibacterial activity against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL2176870,1.0,Scientific Literature,J Med Chem,2012.0,0.25
CHEMBL223520,KANAMYCIN A,1.0,484.5,2.0,-7.29,kanamycin A,NC[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@@H](O)[C@H](O)[C@H]1O,MIC,'=',64.0,ug.mL-1,UO_0000274,0.0,CHEMBL3389667,Antibacterial activity against Neisseria meningitidis H44/76 incubated for 16 to 18 hrs by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3352552,1.0,Scientific Literature,J Nat Prod,2014.0,64.0
